Ciudad,OC Fecha,No. OC,DCTO.TIPO,DCTO.PJE,RUT,Razón Social,Fecha Entrega,Bodega,Item,Código,Nombre,Descto.,Cantidad,Cant. Recibida,Transito,Prec.Unit.,Línea de Negocio
P. Arenas                ,2025-07-18 00:00:00,54109,1,0,77650460-2    ,CENTRAL DE CARNES LTDA                                                          ,2025-07-18 00:00:00,B1  ,1,7273123                       ,CLORO DUAL CLOROX  ROPA COLOR  960GR         ,0,10,0,10,1890,ASEO                                    
P. Montt                 ,2025-07-18 00:00:00,74384,1,0,76788496-6    ,XFOOD                                                                           ,2025-07-18 00:00:00,B1  ,1,8600259                       ,AVENA SELECTA INSTANTANEA 500GR,0,100,0,100,860,ALIMENTOS                               
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,1,3812095                       ,CARPETA OFFICE NUOVO OF C/ELASTICO AZUL,0,150,0,150,543,LIBRERÍA                                
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,2,3812097                       ,CARPETA OFFICE NUOVO OF C/ELASTICO AMARILLO  ,0,50,0,50,543,LIBRERÍA                                
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,3,3812098                       ,CARPETA OFFICE NUOVO OF C/ELASTICO CELESTE   ,0,120,0,120,543,LIBRERÍA                                
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,4,3814173                       ,CARPETA CARTULINA AMARILLA,0,200,0,200,110,LIBRERÍA                                
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,5,3815096                       ,SEPARADOR OFFICE NUOVO VINILICO OFICIO COL 6P,0,12,0,12,341,LIBRERÍA                                
P. Montt                 ,2025-07-18 00:00:00,74388,1,0,76362410-2    ,IMPORTADORA ANDRETTI TRADING S.A                                                ,2025-07-19 00:00:00,B1  ,6,3815117                       ,VALE POR OFICCE NUOVO 100HJS,0,10,0,10,474,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,1,3813562                       ,CARP PLASTIFICADA CI C/GUSANO AMARILLA       ,0,100,0,100,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,2,3813563                       ,CARP PLASTIFICADA CI C/GUSANO AZUL           ,0,250,0,250,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,3,3813567                       ,CARP PLASTIFICADA CI C/GUSANO CELESTE        ,0,25,0,25,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,4,3813569                       ,CARP PLASTIFICADA CI C/GUSANO GRIS,0,50,0,50,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,5,3813570                       ,CARP PLASTIFICADA CI C/GUSANO LILA,0,50,0,50,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,6,3813572                       ,CARP PLASTIFICADA CI C/GUSANO NARANJO        ,0,50,0,50,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,7,3813574                       ,CARP PLASTIFICADA CI C/GUSANO ROJO,0,150,0,150,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54111,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNANDEZ                                                  ,2025-07-21 00:00:00,B1  ,8,3813576                       ,CARP PLASTIFICADA CI C/GUSANO VERDE CL       ,0,50,0,50,245,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54112,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-21 00:00:00,B1  ,1,1301258                       ,TOALLAS DESINFECTANTES MULTIUSO VIRUTEX 35U,0,24,0,24,1308,ASEO                                    
P. Arenas                ,2025-07-20 00:00:00,54112,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-21 00:00:00,B1  ,2,3813221                       ,LIBRO ASISTENCIA AUCA 200 HJ,0,4,0,4,4150,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54112,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-21 00:00:00,B1  ,3,3814047                       ,REGLA TORRE METALICA 30CM,0,120,0,120,755,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54112,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-21 00:00:00,B1  ,4,7001181                       ,SCOTCH SELLOCINTA 18X45MM CRISTAL            ,0,360,0,360,208,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54113,1,0,77278060-5    ,DAILY FOODS S.A.                                                                ,2025-07-21 00:00:00,B1  ,1,7276328                       ,ENDULZANTE DAILY SUCRALOSA TABLETA 500UN     ,0,50,0,50,1673,ALIMENTOS                               
P. Arenas                ,2025-07-20 00:00:00,54113,1,0,77278060-5    ,DAILY FOODS S.A.                                                                ,2025-07-21 00:00:00,B1  ,2,8600763                       ,ENDULZANTE DAILY STEVIA LIQUIDO 180ML        ,0,35,0,35,1639,ALIMENTOS                               
P. Arenas                ,2025-07-20 00:00:00,54114,1,0,96800440-9    ,DISTRIBUIDORA DIAZOL S.A.                                                       ,2025-07-21 00:00:00,B1  ,1,3813436                       ,PLASTICO DIAZOL P/TERMOLAM OFICIO 0.5MM 100UN,0,70,0,70,7590,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54114,1,0,96800440-9    ,DISTRIBUIDORA DIAZOL S.A.                                                       ,2025-07-21 00:00:00,B1  ,2,3813901                       ,PAPEL FOTOGRAFICO DIAZOL OFICIO AUTOAD. 190GR,0,20,0,20,2290,PAPELES OFICINA                         
P. Arenas                ,2025-07-20 00:00:00,54114,1,0,96800440-9    ,DISTRIBUIDORA DIAZOL S.A.                                                       ,2025-07-21 00:00:00,B1  ,3,6502634                       ,PAPEL FOTOGRAFICO DIAZOL A4 GLOSSY 200GR 20UN,0,230,0,230,1590,PAPELES OFICINA                         
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,1,3811617                       ,CARPETA DURABLE C/FASTENER CARTA AZUL        ,0,50,0,50,570,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,2,3811618                       ,CARPETA DURABLE C/FASTENER CARTA NEGRO       ,0,25,0,25,570,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,3,3811619                       ,CARPETA DURABLE C/FASTENER OFICIO AZUL,0,75,0,75,640,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,4,3811620                       ,CARPETA DURABLE C/FASTENER OFICIO NEGRO      ,0,25,0,25,640,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,5,3814139                       ,TABLA MADERA MAXCRILL C/APRETADOR METAL OFICIO,0,10,0,10,1250,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,6,3814170                       ,LLAVEROS PLASTICOS MAXCRILL C/ETIQUETA 50UNID,0,3,0,3,6220,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,7,3814841                       ,DESTACADOR DOM LAPIZ AMARILLO,0,100,0,100,190,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,8,3814842                       ,DESTACADOR DOM LAPIZ CELESTE,0,30,0,30,190,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,9,3814843                       ,DESTACADOR DOM LAPIZ NARANJO,0,150,0,150,190,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,10,3814844                       ,DESTACADOR DOM LAPIZ ROSADO,0,30,0,30,190,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,11,3814845                       ,DESTACADOR DOM LAPIZ VERDE,0,100,0,100,190,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,12,3814846                       ,DESTACADOR DOM TB AMARILLO,0,60,0,60,340,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,13,3814847                       ,DESTACADOR DOM TB CELESTE,0,36,0,36,340,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,14,3814849                       ,DESTACADOR DOM TB ROSADO,0,36,0,36,340,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,15,3814850                       ,DESTACADOR DOM TB VERDE,0,24,0,24,340,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,16,3814852                       ,MARCADOR DOM PERMANENTE PUNTA BISELADA NEGRO,0,120,0,120,250,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,17,3814856                       ,MARCADOR DOM PERMANENTE PUNTA REDONDA NEGRO,0,96,0,96,250,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,18,3814857                       ,MARCADOR DOM PERMANENTE PUNTA REDONDA ROJO,0,24,0,24,250,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,19,3814858                       ,MARCADOR DOM PIZARRA PUNTA REDONDA AZUL,0,72,0,72,290,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,20,3814859                       ,MARCADOR DOM PIZARRA PUNTA REDONDA NEGRO,0,180,0,180,290,LIBRERÍA                                
P. Arenas                ,2025-07-20 00:00:00,54115,1,0,76052258-9    ,FAXON CHILE SPA                                                                 ,2025-07-21 00:00:00,B1  ,21,3814860                       ,MARCADOR DOM PIZARRA PUNTA REDONDA ROJO,0,144,0,144,290,LIBRERÍA                                
